"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Korea, Dem. People's Rep.","PRK","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","34854622961.68","36783792699.4194","39216837454.8965","41520317666.377","44140560026.7447","47437413392.1952","49371868148.1522","53096720114.8056","57809324411.4227","59035310549.5143","66481201352.3269","70890003936.0043","76572330934.3375","85148946573.3098","86122079248.932","82377809425.4785","88062068085.7543","92995831146.0664","95614562274.7027","101006207990.821","105641726219.543","107351119444.742","109643468494.882","109453660796.144","107395954860.652","110411030622.129","114983102465.714","122320627422.591","131481351670.397","139949591199.726","145478331657.148","151833125542.386","153487311625.174","150351141407.788","151801786241.278","158303123479.596","163850456044.527","171061297929.066","179285861799.304","186289802829.511","193398953419.572","197157995297.652","198677933649.212","196829193371.541","200349947385.126","201916379874.368","205197590054.868","210341031080.276","211012540457.556","204424561357.608","207976694614.767","204449067168.824","196153968235.59","194344164093.789","195883739714.001","199394066525.44","203420800578.641","210553436228.057","216552789892.193","222362381347.62","203905155102.504","215604085361.884","230324477738.939","",
"Paraguay","PRY","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2840643135.31984","3036655622.09727","3136873107.86776","3284628970.20977","3422993221.92201","3634122579.76438","3706496252.14829","4045654269.62756","4228804025.8008","4427606505.78894","4673490344.84267","4932315341.17476","5259391843.88932","5643475390.31597","6116484715.65794","6535613449.24659","7027480419.00606","7835224752.93087","8777702779.1326","9818926783.49676","10968933818.4602","11974835380.5032","11807472959.5198","11448216675.5201","11770667082.9813","12303070325.3867","12913897548.8793","13893068567.8455","14714895264.957","15735403256.8771","16384218445.3751","16956625718.4736","17244282666.9241","18095522437.8594","19057827421.2949","20358106834.2346","20678499692.6975","21555788371.9567","21570454446.6117","21275784844.5439","20783433276.2554","20610088070.713","20605676606.0528","21495995447.7688","22368177914.5133","22845400902.1597","23943606096.665","25241738121.227","26881515165.6739","26811317495.2227","29786095177.4635","31062837784.8467","30842899501.4209","33400724748.6239","35171376859.1294","36211447840.0971","37756961788.4686","39573101423.9502","40841122661.179","40677000526.59","40343536418.7875","41964030301.4424","41995687741.5372","",
"West Bank and Gaza","PSE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5057675100","5417706300","5483539600","6287822700","7189132000","7784423000","7118373500","6455607500","5649354300","6441160200","7853400000","8740100000","8653000000","8980800000","9648000000","10477100000","11082400000","12146400000","12886900000","13492400000","13471100000","13972400000","15211000000","15426900000","15616200000","15829000000","14037400000","15021700000","15612500000","",
"Pacific island small states","PSS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4306710772.14124","4505538698.4198","4342123365.36642","4291873714.51508","4547809628.07173","4434042106.97471","4685045952.5366","4574212696.70573","4612838774.46404","4844216179.59177","5037350485.5212","5040112171.52361","5321195451.60212","5477859737.55573","5743894036.55957","5996673637.19534","6183320624.63379","6108307218.39214","6207148044.86877","6514544182.33129","6406461596.51205","6477049420.10701","6615007210.69306","6752667290.99534","7029480541.44787","7206625205.88917","7368384954.08281","7397257483.02009","7556683907.66966","7514247341.6594","7793519505.02701","8093541196.71982","8179152361.1678","8436568463.2669","8741709094.28407","9054326773.27404","9384875677.4214","9759899953.1051","10042377441.3572","10142955588.1353","9097087369.69424","8784676268.32625","9506483996.45847","",
"Post-demographic dividend","PST","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","8518314041474.37","8884911188746.7","9394499263314.5","9891253868868.79","10520923520104.5","11101260223428.7","11756328158147.6","12260791068587.8","12989107912767.4","13680319334595.3","14061349202357","14582248595603.3","15363243700344.8","16305249207905.1","16442336112780.9","16459048900965.1","17265737831288.3","17924976519672.8","18708925179463.4","19427676912048.6","19624268545641","20006541388857.6","20043778314832.3","20677254473027.6","21670417079593.1","22481392283171.4","23198479936766.3","24017116471374.2","25142315406155.8","26101500866704.2","26813725692440.9","27116153316825","27646520332335","27972940616193.6","28851693256544.4","29628633298842.5","30495298699457.9","31540371821722.9","32436453079089.9","33582108094658.6","34937784771581.9","35472996098222","36014990479392.8","36742061804100.5","37921881181101.2","38971487790048.3","40109372585091.2","41129737642488.3","41277392771366.3","39873939192258.8","41036378329331.2","41717808501871.1","42240895967841","42831634542698.1","43652307488911.2","44580568561930","45354492451408.6","46432955222465.3","47472962078182.3","48277835408167.3","46172105647137","48712386012388.6","49885688411168","",
"French Polynesia","PYF","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","2168263976.90537","2375909473.00306","2263311164.40941","2601241676.23055","2531373859.16062","2572552004.75177","2881320209.03447","2746039956.69305","2960301402.66833","3493186706.05169","3321926157.70421","3594444234.30058","3669172467.6441","4032147529.83548","4190446584.57862","4210766112.88245","4322183947.5409","4395600112.70648","4501958486.34624","4608217872.5967","4554265400.78881","5171267919.6661","5236934247.77541","5048476248.66471","5157416354.65706","5164114972.43334","5352890580.22183","5274878179.69449","5206427003.26151","5119670999.95394","5099757045.51806","5065663305.06203","5059441928.32768","5147140999.49425","5244449387.70627","5414653325.7104","5396157109.38092","5441818391.62376","5557561996.89049","5611540325.19001","5628934611.80324","5679008720.0998","5775834435.2591","5776225317.78073","5531810591.56165","5395392591.51462","5235583358.463","5187021348.3422","5207707262.84186","5238617841.19666","5325846361.81186","5452049984.38591","5690550040.86988","5794802523.94005","5951258396.41142","5531635723.06513","5647511817.96257","5899733908.23199","",
"Qatar","QAT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33690629183.4261","35003952796.7125","37517989780.6433","38913643496.7552","46392423696.024","49868495957.88","62919203862.1424","74235635940.1634","87348289335.5953","97792140945.0617","116951901413.005","132594424542.771","138866156527.608","146581616623.746","154400753941.045","161739955576.923","166695978169.384","164199531361.81","166227185730.265","167371229308.421","161416823761.21","164042828071.657","170947179484.921","",
"Romania","ROU","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116407350735.818","101369603862.763","92482299110.941","93896200403.0356","97588145228.1769","103671313467.718","107722479548.921","102498948932.697","100418412039.036","100040175339.538","102502427619.717","107851143959.377","114001885694.281","116670837796.445","128837404621.02","134851725413.6","145678715679.773","156216833895.434","170756664425.474","161335345771.082","155041272729.097","162044621848.889","165163969901.573","165609852960.825","172434096708.371","177883883008.747","182966996893.503","197963898692.398","209899179839.428","217986939123.776","209970445914.053","221957437273.542","232157182662.583","",
"Russian Federation","RUS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197410924008.05","1161488648465.81","1102869019642.57","942610308779.562","860899753889.459","752686755591.282","721498966070.726","694406178897.725","704127280749.068","666808805066.777","709483999746.068","780432873752.842","820235350096.64","858786345187.109","921477339133.556","987823227180.876","1051043572407.72","1137229862730.35","1233894148246.74","1298056264706.47","1196807955075.78","1250664313044.7","1304443243520.47","1356935163515.02","1380755103919.45","1390921151162.46","1363482182197.71","1366123111808.03","1391065651845.68","1430116278515.49","1461551317106.21","1422766794794.99","1502645054025.01","1471544636157.84","",
"Rwanda","RWA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1013902277.41477","970329562.95003","1080304759.12369","974214030.760104","852778323.112316","912554069.151694","976514170.067937","1044050061.05789","1117277445.11477","1240260309.09097","1314693604.40353","1330557232.53206","1334057506.38173","1379923579.29838","1399378067.21816","1369797657.84959","1636970899.13197","1669613891.03636","1822397600.44256","2038714519.70193","2221212340.01242","2341961873.6619","2384371207.04694","2526964948.96489","2419802094.67507","2526339891.05205","2664584683.29693","2663944220.82202","2783790409.23475","2782773371.64158","2716006537.86998","2647715822.08316","2803208897.47177","2575905325.28946","1281562688.85607","1732981333.9799","1953861862.43709","2224466894.22223","2421525064.38359","2526907130.92379","2738431416.30433","2970775945.63403","3362682822.71986","3436741884.67193","3692698916.47961","4038996458.13053","4411677968.6748","4748434376.38649","5278419232.7146","5608228628.40542","6019572462.36373","6498633763.67406","7060214070.97667","7393445603.92706","7849411759.46449","8544621756.79813","9054800290.47378","9410552128.41367","10213851762.0777","11180315671.3854","10802810390.5224","11977699337.2421","12955125582.5962","",
"South Asia","SAS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","188652776684.682","196602129240.82","203302133998.453","214060021280.345","230668885752.681","229419979458.383","232271028478.999","246460957097.191","257803115775.017","272697469748.173","288806235839.017","290584671895.68","285465002617.635","296554071305.462","303896612125.567","324847028045.963","333310783655.92","354046613089.365","375775755540.281","366240270490.722","390098079662.026","415218837798.549","431257724478.723","459982972747.654","479444595510.138","505647876865.164","530062565617.161","552652197279.297","598897699900.303","631102982325.499","665057708542.7","679083869467.729","718507649833.873","749291968830.815","793616017080.609","847692178118.426","904557968509.153","937976148846.473","989050198029.748","1063354600464.03","1107084856192.64","1156209089065.28","1197823365467.6","1283780506227.37","1380699978777.52","1485813213335.04","1599025853721.65","1713197675237.55","1769701789128.17","1892682729480.56","2032093701163.31","2135136081279.89","2250034118432.81","2385243915238.2","2548584609603.74","2733399604482.97","2945949220942.21","3137543535828.07","3336300796530.45","3467221836250.13","3306897677758.9","3579868538486.54","3812084295667.39","",
"Saudi Arabia","SAU","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","74256095258.8421","78739594046.0748","124918264119.676","150541769213.072","185061960735.829","229792414767.396","267083277825.326","243236442050.458","286583545626.515","306911947930.362","290891984982.815","325564656036.721","343967060184.353","350650355498.266","277960928443.052","233344346296.06","222467111772.532","200677565471.729","234818330484.501","219244014072.713","247985397978.403","246737992043.042","284225946006.845","326882235628.652","339916796063.157","335281209880.844","337154493693.443","337869569193.662","346780623027.858","350608325305.615","360752695185.08","347176542333.306","366706667600.605","362266789107.519","352053856519.764","391631967179.427","422799768831.882","446365994261.447","458812473573.202","467287337585.91","496491734284.634","486267732272.697","510773160059.279","566926343737.301","597695671610.382","614732048294.004","639491311106.566","669484381328.891","685304796556.301","684827152712.226","703743747851.103","709600868615.77","678794343942.752","708159697795.521","769633172339.672","",
"Sudan","SDN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","9621210052.51908","9623364369.76521","10288901059.5193","9995978960.09798","9883979102.0182","10553823687.0892","10176508924.9723","10321430683.8335","10524063160.2563","10670279283.394","11302501303.3461","11556504008.7632","10970475253.0225","11039830076.4568","12303370549.5101","14236656553.0655","16609226650.7235","17642960631.7782","16596558979.4372","15763644181.769","16003931009.6947","17194233566.0236","18218780589.8604","18594543248.2938","17663159912.9089","16553729141.0414","17449916752.1592","19931449275.9311","19865457878.0821","21639720129.0731","20456015800.9486","21992448809.6895","23439081607.5571","24509954458.5396","24756580788.9443","26241255779.4056","27794508186.0374","32884421186.4108","34301247872.5417","35365991403.8139","37610270337.133","40055073506.847","42460970095.8851","45131259048.7124","47451406763.008","50129334265.0222","53403487491.79","56466323951.3765","58638439292.8844","57015500648.426","59215296613.7581","57312394053.386","47566600027.2224","48496595854.7667","50757206252.6521","51726758676.7677","53520457581.1072","53900054790.1369","52455031754.9093","51312429477.3951","49449890489.355","48525909156.8784","48063259727.374","",
"Senegal","SEN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3845391101.77094","3960500894.65365","3955105291.97973","4028847382.54161","4185324877.91611","4241081336.12329","4363087108.93029","4309866483.6694","4580990423.65839","4280745764.02574","4647265164.70415","4640738106.81172","4936966115.3942","4661323443.12333","4857135177.50285","5223152496.43671","5689084008.34184","5536451271.68326","5317543794.14988","5689861492.96184","5916759625.81974","6223261363.46036","6721768519.10687","6342159311.79994","6591776709.80046","6820055505.01507","7033317655.08876","7473312400.54532","7412287163.3226","7706835393.86617","7649320651.26936","7852789724.13743","7956464848.37129","8064689718.09751","8060857301.03684","8501672122.84215","8673403962.06847","8937561242.89432","9464741444.3125","10059440324.3535","10450471990.9721","10900976316.0181","10908464913.3606","11518679089.4187","12053525217.1809","12573060904.8807","12866110160.1646","13229850430.9674","13719774159.3291","14097356679.2382","14575382431.8826","14769831308.7257","15361066998.8901","15731635117.4164","16710783797.4248","17774766696.1759","18904543055.9123","20304894471.2858","21565674310.6847","22560634320.1241","22863414676.3243","24358607398.7724","25370428994.0307","",
"Singapore","SGP","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","5946720491.69894","6430636626.47973","6916371174.51312","7610786827.41439","7374611314.16725","7952357572.78199","8761915152.83763","9857909188.44216","11191387994.8357","12739585038.0958","14515738366.7012","16317640426.9634","18490426054.2251","20450966486.6437","21702034804.4296","22567672249.1953","24246067681.3412","25907515501.973","27922390122.3792","30590220573.5275","33683923408.4338","37327150728.2745","39978179040.9688","43398105213.3908","47213790846.1077","46919789791.428","47549833615.1874","52684232538.6867","58618369610.6777","64573309330.2784","70914989180.4411","75658065571.9819","80681614023.603","89927445311.2214","99905515247.3951","107074136708.308","115074063971.778","124643863764.479","121912898005.201","128884330733.002","140533304238.721","139028385430.873","144482970559.889","151054425108.65","166069208808.394","178302402123.907","194361682395.941","211896059498.482","215844707508.228","216120888113.033","247501100140.018","262883130580.256","274543305511.611","287769788882.221","299095084828.978","307998545269.398","319091593475.533","333593439164.985","345520848107.941","350120633535.177","336462240648.81","366348007928.282","379708617460.404","",
"Solomon Islands","SLB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","526656505.870377","517192386.453485","508557520.486259","528343416.823391","529242658.920286","512665069.902989","511632407.826186","554718559.876502","561653630.916661","585603983.636713","598487271.277574","634396516.850786","714964863.377732","743563454.587224","803792103.526523","884883597.380402","899129405.972329","890910669.180314","902416889.603744","898033573.476278","769821323.862413","708569673.447626","688729843.865273","733658906.919678","790028121.465616","848157141.873731","883256261.943756","915403896.59139","972396664.39558","1000248709.93082","1097356737.34919","1178889790.05034","1207961228.62394","1271231099.22786","1286348801.55569","1307909887.55212","1380560770.50796","1423017819.02535","1462093823.20911","1487673363.5365","1437373400.70421","1429184067.91251","1371124331.19975","",
"Sierra Leone","SLE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1144714146.76893","1165422524.20765","1218343977.19157","1239052354.63029","1321885963.27696","1416799434.82654","1440885025.19037","1441407800.65908","1470523140.35514","1595891808.39277","1733465553.84847","1793546022.36724","1809692145.12915","1850529988.34265","1915295360.94534","1947265787.59109","1938519130.36648","1939423949.8695","1986092932.21418","2075690859.59776","2176227024.35138","2238933451.47066","2345993775.7036","2296662180.64334","2390665350.69384","2263688973.73939","2291669231.36695","2457385991.92052","2283403063.70428","2300071906.03955","2377124268.5196","2433033313.96031","1970442881.96748","1997527606.39199","1958628050.84448","1801942657.77832","1833545490.38464","1725786540.61451","1756592051.17964","1721824055.28136","1836372354.88963","1719846166.07221","2176020483.03299","2382386246.69629","2536737383.13753","2647174243.84111","2760555640.36913","2980753164.61518","3142783718.55673","3243649211.15378","3458946182.9169","3666823004.485","4224244207.26028","5114673242.01552","5347864162.48841","4252029353.82191","4521894085.09341","4691637090.59349","4854573078.03945","5109620032.14241","5009037831.62026","5214643811.94487","5394942200.07313","",
"El Salvador","SLV","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","8436981023.83702","9041164856.02793","9532719323.64584","9841264123.9887","10184273395.4893","10487489267.5318","10892123610.1732","11558452941.2734","12120387185.4016","12767131179.7589","13140382331.0483","13803874422.7697","14739785629.5234","15524349903.1238","14875390870.3838","12519595404.9102","11803350547.2252","11058739556.5625","11228936354.4283","11378871628.7386","11448773885.0049","11471061560.9159","11758775195.4032","11979625802.1576","12095116486.4236","12679661440.9982","12869106686.2417","13772770636.8146","14574113893.4325","15257940313.4288","15980263628.1804","16109937378.9353","16615462391.6437","17056150528.9746","17424910257.6837","17621447036.1716","17776447691.3707","18056056716.4359","18338704970.0344","18501810234.6557","18997812331.293","19821747186.6752","20187974224.9399","20622904513.4222","20188015295.0482","20622904513.4222","21401127325.2495","22019127793.4652","22499794824.2997","22888906230.2134","23438240000","24033351541.724","24582685311.5107","25177796853.2347","25772908394.9587","23758684707.4845","26413797809.9277","27100464996.8341","",
"San Marino","SMR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1248965743.56433","1342208765.67718","1463670070.79788","1495568999.41544","1578996966.56905","1583904494.04867","1645248587.54397","1720088381.60824","1761802365.18504","1829280868.02987","1959330346.23991","1949515291.28066","1748306664.61608","1652609878.76341","1515199109.33393","1408460386.65211","1397418449.82295","1387603394.86371","1419400403.82788","1452676910.12972","1456428672.92853","1478186338.32774","1508721013.93425","1408422586.4217","1527618401.78175","","",
"Somalia","SOM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5908339722.91099","6353024506.50769","6984947145.09369","7433681593.79874","8139895442.62915","8383605545.33803","8687664671.70493","8465278801.31537","8745278136.61978","8958058841.87096","",
"Serbia","SRB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21207996311.0491","22536482726.8828","24160772639.454","24967954422.0655","22614934047.5966","24001639533.7162","25652658257.1637","27289401825.2219","28486794470.3417","31058638373.6818","32776288886.9436","34450432939.3719","36668877372.0223","38742713828.0746","37684358972.4149","37959848425.8431","38732815970.3818","38468835418.7072","39581599083.0007","38952445480.7939","39655949731.3816","40979898020.819","41840952822.739","43721754402.1687","45615664899.1593","45203655774.1983","48696066612.4904","49937794675.5132","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","253589213585.595","256146242393.439","271573305705.326","288825819286.757","303595422916.351","317948489204.714","322631624431.148","318472275619.781","328019714940.825","359420264895.083","396651760862.975","428188857505.707","440084523701.446","459465105213.364","495574519621.279","493530746830.034","519505087479.904","534289607295.376","532182483302.462","554275420877.856","575538014256.606","570204186850.02","563176539281.251","548463238291.573","560779954949.19","571990429432.349","582726637281.856","599761955034.14","626451689867.066","642260308436.011","659234295410.832","661714154988.672","659737374775.936","653983464314.634","661025402684.1","683012054779.647","717939655221.149","746706895902.297","764905077465.69","781267878232.381","807932110305.406","841817974206.613","895092043758.258","931333880136.183","992902612762.777","1052580624822.3","1116274067310.99","1185019048957.44","1246527239506.2","1286077364954.21","1363157616173.2","1423150261917.02","1469330321943.54","1544650890653.11","1619902069784.67","1667127330878.4","1687688705941.33","1729532211053.01","1777133178903.03","1824178667708.08","1789035949058.37","1865231611133.92","1933438597177.12","",
"South Sudan","SSD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20185217785.8109","21202884179.2359","22367646895.0144","21329717232.6938","11500530835.4315","13010519613.8763","13449448810.7001","11997800760.2242","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","253713155632.808","256262164025.581","271699763008.368","288966418961.904","303744645163.418","318093862049.625","322802294351.395","318644550081.209","328206793674.836","359603465017.069","396850554143.325","428422989460.253","440335271005.932","459741054408.43","495850386076.629","493817550797.098","519845213650.27","534603123273.072","532575937234.839","554738351308.445","575971469811.633","570619667334.83","563583162585.487","548867867948.767","561202521058.43","572458612149.147","583198096786.139","600256862350.067","626973173522.451","642836564562.246","659854231110.021","662351570258.116","660421665618.686","654718887444.939","661742414281.758","683732141639.895","718732450946.889","747597621994.545","765817786549.776","782197629475.256","808901546407.738","842764451226.216","896049232160.719","932233131948.529","993774660776.284","1053531737651.06","1117315272650.15","1186153213246.28","1247628814505.26","1287151403202.31","1364279980255.14","1424379582357.61","1470597876501.57","1545934155631.21","1621237482696.61","1668518758845.73","1689151163896.85","1731035423475.57","1778692110600.71","1825813628281.18","1790544553429.89","1866822084790.72","1935172218351.63","",
"Small states","SST","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218288385989.386","225952992062.535","235523853427.184","246582012054.646","265467024602.465","279217140731.283","306218914902.223","331221043051.401","350704794096.436","352346242428.34","377432985903.693","401104843200.162","414582783031.159","428093746109.219","443419528840.862","455151461884.525","464857131968.019","469872174384.989","480090271235.677","489436930454.475","461841683496.636","481920179445.553","509070876909.663","",
"Sao Tome and Principe","STP","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142484974.901201","147272738.169326","159483885.915675","165126275.794519","176048759.302531","191657434.828232","198636586.369116","211009232.403659","217977631.138481","221134893.270466","225556373.808257","232194322.317036","244081977.08615","256057151.143233","259999643.047388","273459361.117428","284706658.792625","297171513.193917","303157496.465873","311114954.79799","317023957.753826","317230918.72276","",
"Suriname","SUR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1039837431.66033","1089749628.36411","1132249863.87827","1195655856.26013","1273373486.90826","1426178305.33023","1700004539.9726","1905705089.29983","2050538676.08299","2142812916.49472","2200668865.24748","2286494950.9895","2272775981.27654","2231866013.61462","2240793477.67306","2303535695.06851","2506246836.2254","2761884013.52748","2944168358.34109","2926503348.27065","2668971053.6219","2858467998.41384","2738412342.47864","2631614261.12259","2581613590.15207","2633245861.96213","2654311828.87305","2489744495.48649","2683944566.11307","2796670237.90088","2670820077.18013","2742932196.14201","2753903925.16072","2569392413.13001","2656751726.8453","2656751726.8453","2683319276.6009","2836268413.20256","2901502633.53454","2860881583.02631","2920960063.87051","3043640398.84551","3128862350.96886","3325980661.34367","3608689023.7041","3771080037.38038","3989559202.95741","4193485034.00207","4367238178.54669","4498853591.10399","4731391467.08424","5008147949.98286","5142884645.66901","5293748165.97224","5307273853.02397","5126237646.22072","4874242749.65229","4950690274.59836","5195663849.94882","5256327889.66592","4416619432.13002","4309057708.04423","4413928267.11963","",
"Slovak Republic","SVK","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35304372873.3847","35975624843.6742","38208103468.723","40440791791.7082","43117931007.4457","45673029352.7789","47534706550.7551","47484360184.3172","48038277837.8844","49601339626.9648","51838084329.0781","54688703651.855","57575655083.7484","61389156292.5511","66603045838.9495","73817506954.537","77932749070.0484","73681102330.2507","78629991379.8007","80730554469.7187","81795230834.9206","82312781984.4718","84532913950.0738","88900883130.8374","90629072613.9167","93291817009.4113","97051840806.3988","99489061173.6933","96170604645.4554","100776355752.835","102540393597.41","",
"Slovenia","SVN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26417686104.9211","27263846125.3402","28640614043.0074","29579844442.7437","31157238919.3453","32301448497.0859","33340444076.9215","34509226036.6508","35530788949.9488","37079644535.9777","38487919291.2","40699587892.4722","43540484553.7887","45068686557.3586","41666704789.2015","42226600498.2234","42590309918.8992","41466164772.2726","41039360682.0457","42175395368.8082","43107506024.3254","44483434040.7344","46625480708.1199","48702350150.2586","50417977728.3902","48279809918.0703","52252514022.0359","53538335168.0586","",
"Sweden","SWE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","123686642725.624","130713643065.187","136280798857.2","143541749586.462","153332968452.576","159192599473.078","162521068848.464","167990534344.207","174102879451.687","182823823634.688","196150229232.739","198003155009.149","202534930030.788","210571477885.03","217305965722.135","222853488541.426","225211512171.392","221616554115.969","225498274547.564","234157416129.864","238138025327.291","239221149500.055","242208219499.103","246811722726.639","257250711527.949","262808288360.312","269881308726.533","278932704065.054","286070699812.652","293665324567.97","295881542676.808","292490814556.963","289102037155.611","283130298151.25","294257241961.393","305836832131.49","310667391570.025","320206516443.849","334013297425.391","348199457231.41","364795858131.684","370083569053.714","378214012929.902","386950040254.662","403731506887.751","415273396287.166","434636654376.703","449584772840.507","447559127029.566","428135998219.291","453619110971.171","468113753183.843","465359818585.788","470887249502.535","483402482698.498","505103781349.757","515562425649.407","528801679620.708","539113433181.757","549821281946.735","537888988025.757","570953156693.631","587578011005.74","",
"Eswatini","SWZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","419059493.970952","476653495.93586","502508584.26393","547828193.987092","579292634.569339","659863226.862103","645877836.430375","652398573.260493","661056742.15004","681595411.886172","766447580.311598","878666551.145336","888969512.894206","899658081.37801","955092808.972101","991313898.529391","1112893373.92085","1275449148.82176","1359243882.12889","1534737274.35392","1857308362.90596","1890003980.06034","1950979418.51781","2011579066.43205","2059870864.82286","2159273055.13846","2242233484.10169","2311805624.61477","2372005953.96189","2442000889.67231","2484984348.55671","2511195091.38659","2621187924.67983","2722895614.6471","2821571016.1845","2990830756.64157","3170046325.41682","3310649785.90981","3337852200.51293","3390091218.07304","3518702972.08796","3597776312.48031","3791935013.35704","3938349731.29132","3974709779.06398","4063245671.29285","4106422133.98005","4189641987.93016","4289359468.15612","4404836242.8606","4336136536.31238","4799380621.66691","4822247028.23163","",
"Sint Maarten (Dutch part)","SXM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1257551794.52539","1297793376.76803","1357491910.98669","1376368469.54839","1394353860.10933","1416390014.31012","1417888712.18062","1431610491.35781","1323735567.58658","1232967229.83209","1368162080.46259","1185966838.53283","1240255632.85106","1361800684.87047","",
"Seychelles","SYC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","134218307.48342","127665398.784592","138400247.597258","152427947.1869","161450533.048928","159738235.360096","181936271.329624","182854575.487629","196666012.450614","196666012.450614","214113965.143673","248054830.731646","263702893.379738","287579044.655217","291325767.305709","300582367.01152","349510105.832363","327874637.545332","397225672.743182","459964848.52701","436503527.284722","419581232.262577","410891392.697207","408359335.112703","425941748.071","469787091.158776","473366618.075208","496441121.837754","522883613.311725","576665615.790325","619654689.891481","636759800.688853","682434861.072902","732275609.226259","714433210.124164","717898473.384921","789673574.7456","885963541.45564","907824168.548918","924818683.364334","964153056.339373","942255569.964092","953683555.543133","897538979.26277","871955043.734561","950481237.430745","1039884724.53677","1132185583.74941","1101322813.1554","1074016880.22433","1122402758.84384","1229140829.54446","1267375448.98915","1283264978.09837","1335412911.94414","1391427967.33495","1462457955.51642","1503212422.55359","1558931697.6839","1634960573.09884","1508604371.52292","1590473656.7966","1733621174.50459","",
