"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Qatar","QAT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57299323490.227","60874207259.3614","66263168993.2659","70084549431.3256","85796971012.2581","95117561227.3646","123713070624.635","149908386148.093","179770533195.944","202554923835.198","245151377959.747","283715621799.724","311656942652.869","324265528776.434","319295523267.788","240424800591.957","222778394716.76","252948449980.88","283965164161.23","283662144434.005","229537462600.983","292655073646.281","326444821548.073","",
"Romania","ROU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122429629648.584","110219340389.035","102847743705.82","106895226830.397","113470705069.577","123071600722.106","129912943080.94","125468832859.825","124786972095.894","125763582266.175","131265108124.868","144314266809.638","158658667419.241","163109607618.676","192862927002.403","204713848800.884","244928320696.08","286163534797.305","344671549082.804","338738218751.867","351344111129.375","378831187270.532","397332557561.176","393222349631.601","410766459936.717","428500171042.461","470976032260.617","527784181583.418","575808422667.87","649930232553.998","660695215865.662","726084745433.752","823585869141.262","",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187861838310.65","1166054436933.7","1019326150492.24","953032494611.348","851031811015.23","832874933680.043","817526684921.467","843109809492.514","807029157570.942","870676186417.134","1000581025238.43","1074585972513.87","1167897269467.94","1338656016289.8","1473342751130.22","1696729209914.69","2133189651004.95","2377454045310.01","2878201315078.6","2768599517953.77","2927003701123.47","3259319197327.18","3480299219245.86","3741783381914.27","3763534951277.15","3526235948513.73","3538975998887.58","3807101264909.25","4231842328030.95","4579553861372.4","4651428694918.23","5712229855148.7","5987861448820.34","",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4047657932.41074","4079324848.1606","4417316072.60406","4155344677.20182","2111511282.66502","2915143882.86935","3346877660.51158","3876119868.91538","4266984302.40198","4515427300.74354","5004270656.34442","5551171911.86516","6381416570.1439","6650676978.24211","7337824859.66979","8277638539.31327","9320403631.17407","10302971180.9677","11672571215.9203","12481394488.499","13557863202.6865","14940963275.7736","15753811367.4429","16777480022.4691","19067012402.0844","20729964230.8475","22247880535.8563","24012956366.9826","26538630818.9881","29836907635.0211","29848001656.3494","36425772469.9415","42172177394.0604","",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1441471331744.31","1520202868814.47","1644759425474.19","1756416700435.01","1901176581218.38","2074640453836.3","2256023756866.6","2380144279041.84","2539541447764.93","2772057445012.24","2950615961361.18","3152689154150.87","3317541586025.62","3627790743384.13","4007809837678.21","4450179550186.84","4938308215754.17","5436461411919.31","5721794218595.11","6164922425608.24","6705065102478.83","7191547494426.53","7892564782486.72","8341065788177.43","8774714253190.77","9280401121598.31","10005173855496.4","10710168173470.6","11785669153958.9","12640464850848.6","12572977605787.4","14413308243623.5","16454986118567.3","",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519803041078.035","618031118590.019","657321352732.439","663725456256.471","681686364522.802","697456765589.763","728958673087.638","749713929440.808","780088299737.939","761310904192.326","822355936155.645","830702281546.268","819865099644.829","930034750745.555","1031003850280.27","1122602978276.46","1189510380927.75","1244222815041.56","1347338678951.14","1328051615878.6","1411743419599.04","1599503802946.1","1679060749312.29","1682819546570.52","1725297047912.97","1552528639288.48","1493555601625.33","1587211488244.02","1712131212496.16","1689230415370.17","1433571589584.11","1716790949107.05","1997188333689.67","",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39278598135.3598","43656855024.6232","47588886189.382","50942657575.2168","52554045264.1486","56873854329.3003","61343268476.4078","73828388882.845","77876053190.9687","81424921242.5271","88553822725.711","96434903003.7706","103820481596.24","112527410530.772","121488304670.197","132369174212.041","145365877062.902","157856873407.813","167073277022.964","163490408364.716","171838885203.696","169772374359.292","136998908640.888","140750771539.855","165409530125.751","168783439920.87","184446367323.917","181639236414.642","185735342775.64","178285831253.721","156677404687.453","156168260023.125","165569884922.392","",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11680676918.3814","12396898392.9862","12846810383.9357","13330209428.4563","13608395967.8006","14653542059.272","15223261548.0182","15957411198.4904","17088855762.8357","18418554573.0658","19568024376.8021","20871435854.3732","21211285156.6775","22839877542.7219","24541984456.548","26402567294.3712","27851611946.1191","29412987075.4571","31087211460.8825","32147502659.2341","33637035431.6766","34793989168.2758","36793686306.646","37962162529.6039","40387333256.6553","43696523920.8699","46623906157.9398","50051751949.2583","53794440219.2467","59654664271.8226","63008586953.5983","72000623166.9536","80271364356.1483","",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72561281482.913","80032441182.2524","87291408492.3658","99600913924.8172","113015217801.382","123664373801.96","135337248810.502","149120058838.338","147494437699.202","158126116538.266","176324268376.114","178366039186.908","188252938239.65","200699505425.476","226572121052.47","250890427109.233","281926225877.88","315666747919.979","327716242641.467","330238767103.929","382733648573.354","414966621180.859","436192127374.617","448607292111.358","462493850769.64","482409671479.023","503132800803.776","536714451743.958","585820555062.059","601866110955.248","575934430811.343","702043065758.239","778877947017.595","",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","419653845.712716","459876277.169306","530091705.408682","564362943.612379","623104063.972156","700350675.85847","724655312.313278","730413361.77503","748173959.790164","755032148.405303","661899656.580066","622960680.360841","614955074.282554","667999950.651516","738633992.419574","817848019.211552","877972552.429054","934518920.001311","1011741138.2156","1047390659.71578","1162884902.66396","1275243266.72819","1331133682.74953","1425383274.10854","1469304263.44142","1508879361.51127","1608656099.15171","1689625838.08142","1777757893.6343","1841309713.62558","1802267971.39515","1872510500.10684","1922923324.70648","",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3306887501.12546","3499125492.40172","2898420585.32732","3007907587.85008","3012312778.53876","2829447365.30857","2931785642.99962","2807067607.91973","2889332564.49489","2872055890.67483","3132522584.59254","2999845745.43094","3854683386.3266","4303538126.56635","4705366914.5778","5064190766.45153","5444048236.09328","6037158819.79749","6487415123.79381","6738540193.00757","7272168756.399","7869389212.85883","9365738428.58772","11891627320.9612","12392798377.7748","11285173339.8483","12053273286.711","11940683458.7451","12751459662.7648","13065240200.3532","13069480065.4615","13674915721.8176","15143833973.5876","",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15422030286.7753","16181777424.533","17712718862.5767","19187580618.0954","20516834963.3923","21938703147.8708","22521677536.8732","23628958857.6921","24528669901.8587","25412127488.0577","26280970138.8697","27109447051.3865","27965011512.6066","28963330804.8344","30005341015.7799","31775872256.8658","34176985292.2612","35749147366.3442","37219744244.9053","36668397174.462","37908476741.137","40156336831.7232","41014930721.7797","43540259025.7112","46245033584.1948","49059658944.8194","52431584608.9046","55705683541.0245","57245624328.4328","60709614751.3465","58581235279.3723","68573418793.4401","75309667465.7262","",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1146105222.14808","1245531912.88825","1377385408.97657","1439289272.70432","1553813126.78769","1582934313.59466","1676691558.15867","1800018287.28608","1901484924.75308","2035232463.2221","2238836722.04038","2270345797.46742","2049074388.28424","1960192203.60757","1834547471.48532","1716096717.85314","1677503706.60645","1727750657.70467","1718776395.9169","1755447197.89783","1774575169.34531","1880099391.22766","1991185509.30824","1919532828.42698","2217650250.20107","","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14010125215.4366","17167591206.5934","21027589797.5596","23546856963.3479","25790779457.4202","25208920051.009","27012250480.8378","25832270797.612","24949346833.5412","27355741994.0656","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36802678367.8588","39824083992.7233","43430591854.9344","45386711420.0477","41688721439.8447","45247387392.275","48651691562.5421","55209319553.8743","57198075622.3524","63345663726.0826","68318821680.439","75665859452.9846","82959867087.2625","92848867335.3166","91755830619.2884","93301695506.5978","99446325751.8522","100310680184.85","104804271987.668","104531512294.143","105922402235.939","111930955387.916","116623596431.323","123717286043.849","136744252996.604","138440495334.967","154287787371.351","167023407681.987","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922737368336.342","959478118935.086","980198139554.573","998176171520.369","1030910773638.36","1089784223238.1","1167255212403.82","1239099238764.96","1284878480757.14","1333561426681.75","1412029166714.2","1505915255532.73","1622915671388.44","1724615329684.83","1887609606569.33","2064505974521.09","2257933962896.46","2461784599288.47","2641377167707.78","2737096768186.94","2932719755047.29","3124948653150.95","3207966552626.32","3430518342636.56","3688144128815.29","3786786117574.88","3922720376679.69","4084506935816.88","4288670269564.65","4575235262934.78","4608268307520.92","5057611108764.79","5616736529567.34","",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25453482654.8698","26908126599.8362","28727446238.7914","27963579014.1695","15245740378.7431","21404113972.9807","15423015948.6817","12827976279.3273","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923360087170.744","960139910684.408","980924401387.249","998974752594.6","1031706162433","1090599899628.88","1168169415637.07","1240143558299.61","1285960603068.36","1334679278049.98","1413221065098.86","1507105518349.21","1624138517752.15","1725787499365.18","1888777532899.91","2065819486470.59","2259415957286.41","2463442270395.91","2643018896518.52","2738707723321.31","2934423431617.96","3126853460195.65","3209933102714.51","3432541255502.39","3690426055706.81","3789093589161.98","3925257573398.18","4087191536381.52","4291433419822.66","4578176033536.3","4610884209564","5060182443793.81","5619737470600.29","",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305260599781.894","324971211206.668","346280337025.803","369931243775.322","411755399414.953","446627280923.688","509472894055.094","571143145977.171","625181124790.154","640935090702.975","700132742633.981","764679838121.686","813405722768.502","839707169513.786","855403038464.379","763341241812.826","762601584195.121","828435042716.183","888008533171.197","922345648577.954","831330343069.297","977200233570.83","1104967376965.54","",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277770482.337571","291578700.632054","321986743.968056","342327566.876523","376416107.162885","422433967.924892","449648896.814097","486817692.852736","506117754.838449","519619118.015578","541020702.680323","510473177.606587","568963141.090766","636217933.350875","635224720.801456","676154316.181897","711213101.65508","828353862.937867","993443203.903525","1118602098.8079","1272434605.73988","1362912364.80871","",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2677947940.14632","2843259493.51012","2919687047.14783","2788637732.97209","2945025289.69834","3006779546.45345","3092451078.42253","3325087561.88063","3439850366.68129","3439489286.31788","3591278179.5561","3826419876.03918","3994865420.90576","4330351642.09716","4824556613.75401","5199759311.60535","5670747847.94177","6121694430.58637","6497615904.68264","6736336374.23555","7169667061.12813","7746725931.88615","8543540170.86024","9202587589.4457","9549802477.86613","9622189492.37402","8507962995.52896","10430160138.1193","10704591610.3525","11976970718.446","10376871438.022","11307942670.7013","12398684040.6408","",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38043648688.5699","39758590656.0496","43127497005.6233","46604925086.3482","50532098519.0944","54286594894.5616","57263120515.6373","57813914070.6221","61312909941.226","66642222187.7472","71578545706.9555","76204671175.0689","81802472044.6718","89400253225.0781","101625543861.421","114088231256.638","127626916993.841","124317792846.087","136934775465.826","141755240350.153","145972499811.71","151678176998.07","157298385701.219","163007576065.817","161498740048.57","163951329601.324","170864110524.505","185132019911.11","191057056983.377","205878699701.211","222774562152.058","",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27099081113.9537","28443977427.0594","30345332687.0906","31816937925.7746","33876856910.2429","35807650742.3397","37757078659.3084","40372330211.9372","42137020713.7534","45455155541.5161","47716592229.5885","51617208502.0675","55652541485.3813","59839628015.0018","56166258967.9516","56995829218.9778","59391587736.5899","59745699109.9106","61744411905.6854","63653371400.3498","65265868522.9918","70079356305.4272","75438769514.6355","80823432203.6883","89274202854.8748","88387605987.3332","98030096026.0123","108306565115.678","",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174695807747.679","178533931726.277","180486947846.212","180948567297.597","192075677179.681","203820349507.465","211527416780.912","219393321610.318","229130973126.955","243339601758.025","262809954154.107","266313423096.13","276017763557.301","285020577285.717","304517121135.386","309212862460.073","342606797242.787","374289037191.633","388684182888.548","374528178053.522","395912757363.772","421515976518.429","432488311645.095","444616519268.393","457507742235.106","481170737701.317","500423685300.432","522476835542.435","544594045419.741","588258408215.734","597293428245.195","660102487151.81","714978982038.324","",
"Eswatini","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2890524131.66516","3040879647.78613","3210519362.93293","3388705730.39361","3544158528.31536","3793091058.18584","4010942246.64209","4206706005.97139","4364831113.71391","4556957564.8191","4742225186.29296","4900211499.12623","5194562092.76888","5502620027.63853","5855096016.38637","6400949737.48053","6993846863.25904","7501444137.22538","7708135617.45577","7878950588.23734","8276139488.2307","8637942064.38094","8976396501.63345","9580683490.4307","9811948678.85461","9969808799.81735","9998087823.69359","9809364265.86042","10026194929.3937","10555443965.0093","10717079320.151","12164156410.4323","13082636975.4707","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1220871946.72124","1275081626.74026","1361446624.92097","1244034938.93024","1297132698.16859","1595754096.89958","1670741624.56362","1715280486.82354","1734514678.17114","1654131908.44212","1846228449.86491","1595272136.63619","1683919290.8051","1979122364.90626","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","622568976.9465","661389507.398971","724984896.391078","796372890.770674","793560291.50894","814130232.626208","911923336.347976","1040763002.70678","1078446386.4974","1114117281.6514","1187817301.36589","1186993208.63465","1220113484.54781","1170946357.96084","1168106066.55148","1313231455.0197","1481087982.39544","1656129937.24651","1641882332.44711","1611436696.68403","1704272627.81443","1905122575.89711","1966815593.9122","2023616598.0172","2282559058.67225","2308161887.16027","2537243843.18611","2684455189.92551","2763250620.84312","2940909550.02118","2617615783.16103","2574578386.37252","3003882050.83365","",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62769892394.0055","67658923201.3911","71281640286.0085","72851409860.9567","62150519282.1171","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708658007.509152","662277063.402563","703606307.604637","787254954.769827","878991200.659028","980029574.9139","1025196429.34741","1096488866.12488","1174539326.16127","872708073.134078","957891284.282891","1088904450.07205","",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4160028466.89966","4667782268.639","5156158295.43042","4449152369.79934","5004797080.79523","5172927195.78392","5384292338.53295","5786785017.25974","6258717898.81014","6303577859.57631","6389680765.16541","7295337454.6257","8038154505.17789","9403500401.98209","12903156899.0094","15614352170.7202","16200491156.1525","17182636097.673","18046780608.0051","18928489245.2811","21751623532.5095","22221960066.2343","22236651232.0027","20948288821.1082","23254976690.4898","26192077365.9623","24840315807.1832","24544437608.6405","26393921193.6877","29785914845.776","27018641553.8438","30311041208.7463","33170624817.7859","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331834072475.48","2595074858318.15","2925683619234.72","3306023521727.07","3722036948277.86","4163037840889.08","4611256177057.27","5005413817935.06","5102288821907.85","5475177121286.64","6009150224016.07","6541909308327.99","7150896110301.34","7910814847295.92","8829116824614.71","9961151428340.49","11333340146941","13002567509113.1","14337210193512.9","15496000834446.6","17181548558526.4","18983877871927.1","20822369173785.9","22283733967146.3","23606188359746.2","24564502782510.5","25961966283347.9","27719223655550.7","30176127135109.8","32583127841152.4","33381186535193.6","37547241968487.5","41654960596285.3","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2960661678832.45","2892404711624.69","2707277377173.6","2647951204232.8","2454573268190.6","2493501529105.66","2556080397492.45","2676415843401.36","2516560816040.69","2605859373047.97","2884566813204.73","3046476852906.41","3268028761795.02","3569116916706.7","3983421134739.63","4429682968444.08","5242549979700.41","5855824659723.12","6692355209839.59","6546769831493.82","7032925229403.05","7774087682523.55","8254451780265.32","8864815716627.55","9105276927974.19","9056102616694.91","9359583318220.62","10005695746283.7","10757424368724.5","11641775129346.1","11868639430639.9","13815824994369.9","15058896592172.7","",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4438890911.94649","4556882084.7701","4475200302.66169","3889695961.89334","4567972434.26997","5029668936.05991","5574330160.38309","6485718474.73384","6407874978.96278","6659445449.49336","6756960905.2546","6966084979.6335","7345373892.74284","7993705973.80519","8127957974.25243","7991668191.67439","8456582454.19519","8583063180.59258","9100705937.63978","9658555119.31787","10346872188.8458","11176893782.796","11682932568.5144","12497161169.3217","13473934096.2236","14404265141.0156","15189492245.2958","15997662738.6373","17071442753.291","18743149552.5964","20669188622.0661","23158041167.0397","26228884072.3742","",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243591757157.695","273381669417.321","302213898647.275","334906956782.049","369413153109.369","407785911239.091","438722171909.019","433998769009.642","405379042317.877","429888157734.617","459213969132.305","485732651258.05","523636323157.848","572359266471.054","624687680544.349","671256769500.454","726344662867.304","786519156246.757","815437338668.247","814996268205.083","886760580870.825","912789677004.354","1014923127426.43","1062759710029.05","1078896775480.04","1113921789913.93","1181322173179.74","1250522147488.09","1347310632514.94","1427827121310.44","1372906169979.87","1450162542455","1592586778311.21","",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13942341563.1462","13390455920.5812","9723884661.38089","8321856469.95443","6689156538.04015","5981458528.93548","5073784030.18522","5248022214.40387","5589049133.47582","5877495418.35795","6510999128.78237","7295551097.99949","8209454321.99606","9292338345.43961","10524586132.3759","11581877924.9102","12774994002.8366","14143620471.0851","15553661348.163","16263834234.2104","17529145437.6223","19217458989.9627","21470286380.6837","23981005942.072","26555018899.7668","25719495030.4775","25833179135.519","27412327692.4949","28565171550.94","32973431253.3472","35623586501.7739","39727222945.4623","45926251241.5965","",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20006374783.4974","19730438724.4823","17159930001.1917","17830178825.8107","15060463437.6446","14269168929.8244","15503970688.5083","13973394812.4688","15133947615.2276","17879511411.9998","19284575687.4145","20575613011.2753","20950031462.5275","22061837366.9539","23786862759.7086","27730387626.075","31722865133.6599","36183324108.0333","42298258527.5766","45166102910.6054","49914124639.9062","58441023273.0774","64099926378.1677","69625757915.0254","75798477556.9655","79032357701.4529","82167730668.8496","86403378533.5301","95629644637.5132","105309565740.432","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2668762485498.61","2860590009728.78","3013745843718.37","3154195194479.8","3376565763493.08","3491947133821.99","3684066380386.29","3948709711802.77","4096999914249.72","4155169074935.35","4407498999667.19","4532479232689.53","4612948365139.55","4800359834751.51","5225249407458.92","5634687434802.87","6202784948272","6725777207084.29","7154384942848.8","7104623039447.46","7639749861347.27","8247307646523.49","8526171713114.86","8905777434896.25","9193868248865.73","9167938607924.44","9422534023062.71","9914264588174.47","10430519964003.6","10771621890612.3","10440106414439.4","11756020870401.3","13197574715795.9","",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1104955955.72121","1314596178.54156","1245585151.31744","1242449590.42237","1280905265.95965","1360500653.49357","1344752651.48007","1522869710.62589","1728933513.64337","1916573743.51493","2120601618.53516","2293643875.57212","2707989840.55098","2973246949.47284","3380077842.07778","3756623932.43702","4195733423.29217","4371253145.0164","4573753137.77227","5911816062.88189","8131466902.16421","9206966031.72556","7830787936.14224","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065364581798.17","1178616520513.02","1263266076744.71","1314066504626.17","1360302392083.4","1426960101805.19","1546639122517.7","1631647495191.76","1759832770534.88","1871159435443.1","2038473412275.26","2143425772126.09","2251598873866.83","2341262019847.66","2593529163359.9","2788445339148.27","3023027613752.44","3296501556969.38","3473516598567.06","3575783820406.12","3807077621866.68","3880249230290.23","4030424062276.28","4062645030195.03","4027660827856.87","3867628867415.52","3970496262418.44","4219360278356.97","4483108800003.56","4540233032036.08","4666823350887.78","5025650974859.97","5633962239145.54","",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211378052.456375","232544705.232144","238443500.001638","253219842.699827","271435724.464484","297575411.226869","308495112.888354","317654266.400744","329127831.627842","346151668.138573","357094850.572996","378828855.735825","403384928.588722","420840186.618809","421719719.005213","435296559.593709","448061027.632834","461417495.139386","492605662.018407","469987780.238468","479457743.020331","522789476.016376","536952340.460297","548060413.364606","569579124.97242","582019616.585542","626480635.674703","659591114.265762","677077440.729274","694092990.994671","706586205.248122","718636612.9146","","",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1441471331744.31","1520202868814.47","1644759425474.19","1756416700435.01","1901176581218.38","2074640453836.3","2256023756866.6","2380144279041.84","2539541447764.93","2772057445012.24","2950615961361.18","3152689154150.87","3317541586025.62","3627790743384.13","4007809837678.21","4450179550186.84","4938308215754.17","5436461411919.31","5721794218595.11","6164922425608.24","6705065102478.83","7191547494426.53","7892564782486.72","8341065788177.43","8774714253190.77","9280401121598.31","10005173855496.4","10710168173470.6","11785669153958.9","12640464850848.6","12572977605787.4","14413308243623.5","16454986118567.3","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923360087170.744","960139910684.408","980924401387.25","998974752594.601","1031706162433","1090599899628.88","1168169415637.07","1240143558299.61","1285960603068.36","1334679278049.98","1413221065098.87","1507105518349.21","1624138517752.15","1725787499365.18","1888777532899.91","2065819486470.59","2259415957286.41","2463442270395.91","2643018896518.52","2738707723321.31","2934423431617.96","3126853460195.65","3209933102714.51","3432541255502.4","3690426055706.81","3789093589161.98","3925257573398.18","4087191536381.52","4291433419822.66","4578176033536.3","4610884209564","5060182443793.81","5619737470600.29","",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8611422813.48931","9179727086.03832","10336547094.1316","10510755592.855","11118148902.1091","11783759563.6715","12855619209.5717","14061092217.0916","15374615018.192","16842450847.6199","18412716474.1224","19612376982.9603","21498879206.0184","25089105205.1994","27810739066.8163","30463734317.6078","35551539595.4369","38248202104.9476","40303936370.2942","38780881442.8396","40551211063.2966","41271904854.1059","42863878676.3648","42780100591.4677","43413382882.29","40532805871.6444","38381867671.4382","38982331199.2865","40092211589.643","40493712653.512","36393093026.3616","42156628469.72","45793618954.8826","",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31461134127.6071","33795030942.3496","37263254360.5674","38981863537.3547","41079753442.7132","42927472591.3337","46837260125.6366","50237270582.2435","53232988561.8498","57251648611.4385","61306340479.583","65067332558.7171","66955392001.9315","71487472174.4671","77983962571.1033","83233610183.5746","90301387043.0259","98964336946.9834","105136734983.821","109030907120.979","113619615896.403","113606614096.66","116862242696.597","118895810770.271","123418430878.512","122945411435.233","126742366551.332","131519908969.82","139320477019.089","148376288151.897","142863803459.953","148707690485.419","163058328445.241","",
"Turkiye","TUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459622869909.126","479623002509.401","520003285775.237","575128310466.254","555430499634.542","607831667113.743","661369939615.493","722169136910.542","558260454866.419","546531228972.082","609012301398.467","595895417268.146","612446571084.024","641096984002.846","735785897620.4","815102819831.078","945291887133.81","1043000500284.33","1139547816150.73","1112437870348.36","1268553834186.7","1454111481655.52","1550688774591.71","1703669566586.39","1860471150579.8","2022398639513.72","2116397789617.2","2264269908091.15","2303774937063.97","2350308226168.6","2391489377827.96","2662213343459.53","3259417647235.08","",
